Tweet ID,Conversation ID,Depth,Username,Tweet,Date,Personal Attack?
2607,100422,4,WOFginger,"@jetster224 @ZachandMattShow The Medicare for All bill calls for outlawing private insurance. He either believes in that or he doesn’t.   When he hopped off of the Medicare for All bandwagon, he lost me. Now he’s just peddling the same public option bullshit as the establishment democrats. He let us down.",11/5/19 21:08,neg
2608,100422,5,MrBaddddd,"@WOFginger @ZachandMattShow still does. Medicare for all is a term, Bernie didn't come up with the idea nor is he the first to fight for universal healthcare in this country.  https://t.co/vmV6n8D8GP  https://t.co/CqjL4KfaFx  https://t.co/fv9g4CvxvM  https://t.co/vmV6n8D8GP  https://t.co/cOtYgk5VpG",11/5/19 21:13,neg
2609,100422,6,WOFginger,@MrBaddddd @ZachandMattShow He proposed universal health care. Medicare for All is completely separate and different.,11/5/19 21:15,neg
2610,100422,7,MrBaddddd,"@WOFginger @jetster224 @ZachandMattShow According to the World Health Organization, the leading authority on all things health care, Public Option countries have the highest quality of care at the same or lower cost than single-payer.  Andrew yang is still for Medicare for All. Just not Bernie's version.  https://t.co/ngXN0BsJKm",11/5/19 21:16,neg
2611,100423,1,AmericaLee,"Amazed none of the women dems for prez support universal basic income (#UBI) NOW.  They arguably have the women voting bloc yet their plans don’t help *all* women. Homeless, underemployed, single/childless by choice. Not everyone is a “family.” UBI helps ALL WOMEN. #Election2020",11/8/19 12:12,neg
2612,100423,2,claudiakins_BTS,@AmericaLee I'm actually not sure if the slower traction among women is due to the way the campaign markets itself or the policies. Who's the favorite among the Lib Dems now? Biden? Pete?,11/8/19 19:38,neg
2613,100423,3,AmericaLee,@claudiakins_BTS Lib dem women? Warren.,11/8/19 20:02,neg
2614,100423,4,claudiakins_BTS,@AmericaLee I do find it easier to talk to women who are independent or lean conservative whereas most of the ones you'd describe as lib dems seem to have made up their minds on their candidate. It's almost always Warren or Pete.,11/8/19 20:20,neg
2615,100424,1,ErikVoorhees,"Few serious people would ever support a crazy idea like giving everyone free money as a way to solve social and economic problems. But change the name to “universal basic income” (for the proletariat) or “quantitative easing” (for the bourgeoisie) and voila, c’est en vogue. 🙌",11/11/19 10:39,neg
2616,100424,2,CryptoFinancier,@ErikVoorhees Although giving money to people directly would be less bad than using it to finance government programs.,11/11/19 10:41,neg
2617,100424,3,Jennicide,@CryptoFinancier @ErikVoorhees Exactly!,11/11/19 10:45,neg
2618,100425,1,daveweigel,"We asked 2020 Democrats where they stand on economic issues like paid family leave, reparations, universal basic income, $15 minimum wage and more. You know — clickbait.    https://t.co/y2sRYTPz28",11/17/19 14:51,neg
2619,100425,2,SpecialPuppy1,@daveweigel Where's Wayne Messam?,11/17/19 14:53,neg
2620,100425,3,greggorox,@SpecialPuppy1 @daveweigel At 0%.,11/17/19 15:00,neg
2621,100426,1,LeeCamp,"Yes, I am aware of the arguments against Universal Basic Income. But if done correctly, it could help ease the suffering of those beaten down by capitalism WHILE we evolve to a much better economic system.   https://t.co/Y4Fm7BgDPC",11/26/19 14:36,neg
2622,100426,2,Robertlin12,@LeeCamp I still don’t know why we can’t try a scaled back Basic Income funded by a #NegativeIncomeTax as we also need #M4A and #GND  If it turns out Basic Income doesn’t add to inflation without sacrificing other needed programs then we can easily scale it up to a full blown #UBI,11/26/19 14:55,neg
2623,100426,3,Robertlin12,@LeeCamp Yang has already moved away from #M4A so the wrong kind of Basic Income has already proven to be a competitor to other needed Public Goods,11/26/19 14:58,neg
2624,100427,1,thomaslhorrocks,This is your regular reminder that you should support a universal basic income.,12/2/19 12:50,neg
2625,100427,2,bivofollower,@thomaslhorrocks I wouldn’t support this in an economy as diverse and large as America’s. It ends up taking money from families in poverty (via the net loss of social support programs) and redistributing them in a less cost-effective way and with greater risk of failing to keep up with inflation.,12/2/19 20:17,neg
2626,100427,3,bivofollower,"@thomaslhorrocks Decent idea to try in a smaller country with a less robust economy and smaller lower class, but I wouldn’t advocate using it in the US, and definitely not with the current debt crisis.",12/2/19 20:18,neg
2627,100428,1,AndrewYangFanP1,President Obama endorsed the idea of providing a Universal Basic Income to every American! He has scheduled a meeting with Andrew Yang for January!   #BlacksForYang    https://t.co/zXDFkQcde1,12/11/19 14:10,neg
2628,100428,2,AronPond,"@AndrewYangFanP1 Sure just keep printing money, you know you can't  pay for that. Rediculous to promise things you can't pay for.  https://t.co/bRSGMQvAcR",12/11/19 21:41,neg
2629,100428,3,trushot5,"@AronPond @AndrewYangFanP1 UBI doesn’t print new money, its funded by placing a VAT on non/essential goods which will funnel money from top spenders and companies directly into the pockets of average Americans who then use the money in ways that suit them best. It’s taxation that serves Americans directly.",12/11/19 23:58,neg
2630,100428,4,AronPond,@trushot5 @AndrewYangFanP1 Not enough tax to cover that.Wake up .  https://t.co/UJ3stePJUs,12/12/19 1:17,pos
2631,100428,5,RayLwek,"@AronPond @trushot5 @AndrewYangFanP1 Aron, we can agree that the national debt is too high, but let’s also agree that it’s only gotten worse over the last couple years.",12/12/19 4:09,neg
2632,100429,1,DgnIndependent,"@chris_itim @BlackPowerADOS @RonUpstream NAN conference, Yang, an entrepreneur and philanthropist based in New York, said he would sign H.R. 40 into law if he is elected president. Yang also supports a universal basic income for every American adult aged 18 to 64 as a response to workforce changes related to automation.",12/14/19 7:47,neg
2633,100429,2,OttoPWestJr,@DgnIndependent @RonUpstream  https://t.co/Mxsob6V3dC,12/14/19 8:13,neg
2634,100429,3,DgnIndependent,@OttoPWestJr @RonUpstream 100% agree.  UBI would empower the common man to take real action on this.   Hell I'm white af and would vote to pass reps in a heartbeat. We need UBI first them we can use the 600b in net GDP to fund a reparations plan.,12/14/19 8:17,neg
2635,100429,4,ElleJaye3,@DgnIndependent @RonUpstream Ask me if I’m American AFTER we are restored and made 💯% a person.,12/14/19 8:18,neg
2636,100430,1,nowthisnews,2020 candidate @AndrewYang knows why he was the only person of color on the #DemDebate stage last week — and believes Universal Basic Income could fix that  https://t.co/nI3IPt3XzA,12/23/19 18:55,neg
2637,100430,2,MeaSongbird,@nowthisnews @AndrewYang  https://t.co/YH2hujaUgE,12/23/19 20:15,neg
2638,100430,3,tuser5555,@MeaSongbird @nowthisnews @AndrewYang That's so cute 🤗,12/23/19 20:30,neg
2639,100430,4,MeaSongbird,"@tuser5555 @nowthisnews @AndrewYang Thank you, made it myself  XD",12/23/19 20:31,neg
2640,100431,1,RTDNEWS,"In a surprise, a Senate panel voted Monday to advance a bill to raise the minimum wage to $15 an hour by 2021. Senate Majority leader Tommy Norment, R-James City County, backed the measure in what could be a bid to force an election-year floor vote.  https://t.co/F7r5goroeP",1/14/19 18:49,neg
2641,100431,2,LundieFrank,@RTDNEWS Dumb entry level job killing move.,1/14/19 19:49,neg
2642,100431,3,CoachKevinCH,@LundieFrank @RTDNEWS  https://t.co/DXmlBW8T15,1/14/19 21:37,neg
2643,100431,4,LundieFrank,@CoachKevinCH @RTDNEWS  https://t.co/xIoQKHgCn4,1/14/19 23:37,neg
2644,100431,5,CoachKevinCH,@LundieFrank @RTDNEWS Your article is 15 months older than mine. I will read something that is more recent and supports your belief if you’ve got it.,1/15/19 6:21,neg
2645,100431,6,LundieFrank,@CoachKevinCH @RTDNEWS  https://t.co/ZcRBVTB3B3,1/16/19 8:08,neg
2646,100431,7,CoachKevinCH,@LundieFrank @RTDNEWS I appreciate you participating. I just think a CEO saying something that benefits him is less persuasive than actual data from places that have done it. Why hasn’t it kept up with inflation? Because CEOs like this want more millions themselves.,1/16/19 9:32,neg
2647,100431,8,LundieFrank,"@CoachKevinCH @RTDNEWS Nice to have civil discussion with a thinker, it’s becoming a rarity",1/16/19 17:59,neg
2648,100432,1,politvidchannel,THIS WAS THE Republican Party platform in 1956:   1. Provide federal assistance to low-income communities   2. expand social security   3. Provide asylum for refugees  4. Strengthen labor laws so workers can more easily join a union  5. Extend minimum wage  WHAT HAPPENED TO GOP?,1/20/19 18:51,neg
2649,100432,2,IdesKat315,"@politvidchannel the 1960s happened. 64 civil rights act which flipped the South from Dem to Repub. MLK killed. Medgar Evers killed. Black Panther Party. Then, 70s: Women's Rights. End of Vietnam. Gold standard abolished and fiat ushered in. White men don't like having their power threatened.",1/20/19 19:52,neg
2650,100432,3,noreenvalenti13,@IdesKat315 @politvidchannel It wasn't ok for people to claim what was rightfully theirs; it was only acceptable for white men to award privileges as they saw fit but remained in power.,1/20/19 20:40,neg
2651,100432,4,IdesKat315,"@noreenvalenti13 Yeah, I know. And now it's flat out abusive. They'd had their time, they need to move out the way for the rest of us to have a shot. It's not 1971 anymore.",1/20/19 20:49,neg
2652,100432,5,noreenvalenti13,@IdesKat315 Agreed!,1/20/19 20:51,neg
2653,100433,1,NathanLerner,"How come we don’t have a national minimum wage that’s based on the cost of living in each municipality?  Oh right, because of Republicans.",2/2/19 18:26,neg
2654,100433,2,jberkley17,"@NathanLerner Sorry. I struggle with ever increasing min wage laws. I need to look at studies on impact to inflation, unemployment and adjacent wages. Should someone who finished only high school expect to do well working a retail job in Manhattan?",2/3/19 8:41,neg
2655,100433,3,jimmyshaun15,@jberkley17 @NathanLerner Yes,2/3/19 8:57,neg
2656,100434,1,STHGibbs,Venezuela minimum wage now $1.26 a week (official exchange rate).,2/8/19 18:44,neg
2657,100434,2,amagosu,"@STHGibbs @m4che7e Que beio, pero no somos un país de mendigos...",2/8/19 19:35,neg
2658,100434,3,lili_pl,@amagosu @STHGibbs @m4che7e Ganaría más,2/8/19 19:37,neg
2659,100435,1,ChristinaNDP,It's unacceptable that someone who wants to lead this province thinks any Albertan deserves to be paid less than minimum wage. That's not what we believe in. Our priority is to ensure every Albertan earns a fair wage. #fightingforyou  https://t.co/h3BgmIgYm2,2/14/19 18:50,neg
2660,100435,2,patriciaannmcd2,@ChristinaNDP For decades the PC'S have been union busting this is why we have the lowest participation rate in country at approximately 25 percent. Unions exist for a reason to protect people from the likes of Mr. Kenney and his supporters.,2/14/19 19:40,neg
2661,100435,3,063dd343d74d421,@patriciaannmcd2 @ChristinaNDP Unions should be abolished. Had there place when people were making 10 cents an hour but not anymore.,2/15/19 1:31,neg
2662,100435,4,patriciaannmcd2,@063dd343d74d421 @ChristinaNDP Now more than ever they are needed only someone who owns a business that is treating their employees badly would post this.,2/15/19 8:16,neg
